Start Phrase,Ending 1,Ending 2,Labels,Response,answer,not_generated,match
Dé́lé dúró wámú nígbà tí ó gbùròó àwọn Ọlọ́pàá,Délé sálọ nígbà tí ó gbúròó àwọn Ọlọ́pàá,Délé dúró nígbà nígbà tí ó gbúròó àwọn Ọlọ́pàá,0,"{
  ""explanation"": ""The metaphor is comparing Délé's actions to waiting when the police are chasing him. Therefore, the closest meaning is Délé standing still when the police are chasing him."",
  ""answer"": 1
}",1,,0
Ó ti kan róro nírù,Ó ti rí wàhálà,Ó ti rí ìdẹ̀ra,1,"{
  ""question"": ""Ó ti kan róro nírù"",
  ""option0"": ""Ó ti rí wàhálà"",
  ""option1"": ""Ó ti rí ìdẹ̀ra"",
  ""explanation"": ""This metaphor means 'it has reached boiling point', which implies a difficult or challenging situation, similar to 'Ó ti rí wàhálà' which means 'it has become troubled'."",
  ""answer"": 0
}",0,,0
Ó ti róore lojú olórò,Ó ti rí wàhálà,Ó ti rí ìdẹ̀ra,0,"{
  ""question"": ""Ó ti róore lojú olórò"",
  ""option0"": ""Ó ti rí wàhálà"",
  ""option1"": ""Ó ti rí ìdẹ̀ra"",
  ""explanation"": ""The phrase 'Ó ti róore lojú olórò' means 'he/she has seen the value in the eyes of the owner', which is closer in meaning to 'Ó ti rí ìdẹ̀ra' (He/she has found favor) rather than 'Ó ti rí wàhálà' (He/she has encountered trouble)."",
  ""answer",1,,0
Ẹ jẹ́ ká kó ọ̀rọ̀ náà síta,Ẹ jẹ́ kí á pa àṣírí ọ̀rọ̀ náà mọ́,Ẹ jẹ́ kí á tú pa àṣírí ọ̀rọ̀ náà mọ́,1,"{
  ""explanation"": ""The metaphor is about examining a secret closely, not actually killing or destroying it."",
  ""answer"": 0
}",0,,0
Oríre rẹ̀ ti fẹ́ gbìnàyá,Oríre rẹ̀ ti fẹ́ parí,Oríre rẹ̀ ṣẹ̀ṣẹ̀ bẹ̀rẹ̀,0,"{
  ""Question"": ""Oríre rẹ̀ ti fẹ́ gbìnàyá"",
  ""Option_0"": ""Oríre rẹ̀ ti fẹ́ parí"",
  ""Option_1"": ""Oríre rẹ̀ ṣẹ̀ṣẹ̀ bẹ̀rẹ̀"",
  ""Explanation"": ""This metaphor implies that your progress has come to a halt or is stuck, similar to being stuck in quicksand (gbinaya). Option 1, Oríre rẹ̀ ṣẹ̀ṣẹ̀ bẹ̀re",1,,0
Ẹ jẹ̀bùrẹ́ awo olùgbẹ́bẹ̀,Ẹ má bínú,Ẹ má rọnú,0,"{
  ""Question"": ""Ẹ jẹ̀bùrẹ́ awo olùgbẹ́bẹ̀"",
  ""Option0"": ""Ẹ má bínú"",
  ""Option1"": ""Ẹ má rọnú"",
  ""Explanation"": ""The metaphor 'Ẹ jẹ̀bùrẹ́ awo olùgbẹ́bẹ̀' means to be patient like a palm tree. Palm trees are known for their resilience and ability to withstand harsh conditions. Therefore, the closest meaning to this metaphor is 'Ẹ má rọnú' which means to",1,NG,0
Ẹ fàbínú yọ awo olúkòso,Ẹ má bínú,Ẹ má rọnú,1,"{
  ""answer"": 0,
  ""explanation"": ""The metaphor is suggesting to calm down like a calm owl, so the closest meaning is 'Ẹ má bínú' which means 'Do not get angry.'""
}",0,,0
Bàbá Àlàbí fọwọ́rọrí kú ni,Bàbá Àlàbí kú fúra rẹ̀,Wọ́n pa bàbá Àlàbí,0,"{
  ""answer"": 1
}

The metaphor ""Bàbá Àlàbí fọwọ́rọrí kú ni"" translates to ""Father Alábí is asleep,"" which can be understood to mean that ""Bàbá Àlàbí is dead."" Therefore, the closest meaning is ""Wọ́n pa bàbá Àlàbí"" which translates to ""They killed Father Alábí.""",1,,0
Wọ́n fi ojú Adéyẹmí ríre lójúde Ọba,Wọ́n fìyà jẹ Adéyẹmí lójúde Ọba,Wọ́n dá Adéyẹmí lọ́lá lójúde Ọba,0,"{
  ""Explanation"": ""The metaphor is comparing Adéyẹmí to a jewel, emphasizing his value and importance in the eyes of the king."",
  ""Answer"": 1
}",1,,0
Èéṣe tí o káwọ́ rọ̀?,Kí ló dé tí o dúró láìṣe nǹkankan?,Kí ló dé tí ò ń ṣiṣẹ́ láìdáwọ́ dúró?,1,"{
  ""Explanation"": ""The metaphor is asking why someone is standing idle or not doing anything significant."",
  ""Answer"": 0
}",0,,0
Eéṣe tí ò ń fẹ̀mí ṣe?,Kí ló dé tí o dúró láìṣe nǹkankan?,Kí ló dé tí ò ń ṣiṣẹ́ láìdáwọ́ dúró?,0,"{
  ""answer"": 1
} 

Explanation: The metaphor ""Eéṣe tí ò ń fẹ̀mí ṣe?"" translates to ""What path do you want to take?"" Option 1) ""Kí ló dé tí ò ń ṣiṣẹ́ láìdáwọ́ dúró?"" translates to ""Which road do you want to follow?"", which closely relates to choosing a path or direction. Option 0) ""Kí ló dé tí o dúró láìṣe nǹkankan?"" translates to ""Which spot have",1,,0
Jagun síwájú fún mi,Jẹ́ kí ohun burúkú ó padà wá ṣẹlẹ̀ síni,Jẹ́ kí ohun rere ó padà wá ṣẹlẹ̀ síni,0,"{
  ""answer"": 1
}

Explanation: The metaphor ""Jagun síwájú fún mi"" translates to ""Clear the path for me."" This implies the action of removing obstacles or difficulties so that progress can be made. Option 1) ""Jẹ́ kí ohun rere ó padà wá ṣèlẹ̀ síni"" translates to ""Let good things happen again"" which aligns with the idea of clearing the path for positive outcomes.",1,,0
Táyé ń fẹnu ròfọ́ ni,Táyé ń lérí ohun tí kò le ṣe ní,Táyé ń lérí ohun tó le ṣe ní,1,"{
  ""answer"": 0
} 

In Yoruba culture, ""fẹnu ròfọ́"" means to pick offense easily or to be sensitive. The metaphor compares Táyé to someone who constantly picks offense easily. Option 0) ""Táyé ń lérí ohun tí kò le ṣe ní"" translates to Táyé always pays attention to things that have not been done, which aligns closely with being sensitive or easily offended. Option 1) ""Táyé ń lérí ohun tó le ṣe ní"" translates to Táyé always pays attention to things that have",0,,0
Wí bẹ́ẹ̀ ṣe bẹ́ẹ̀ ni Táyé,Táyé ń lérí ohun tí kò le ṣe ní,Táyé ń lérí ohun tó le ṣe ní,0,"{
  ""question"": ""Wí bẹ́ẹ̀ ṣe bẹ́ẹ̀ ni Táyé"",
  ""option1"": ""Táyé ń lérí ohun tí kò le ṣe ní"",
  ""option2"": ""Táyé ń lérí ohun tó le ṣe ní"",
  ""explanation"": ""This metaphor is asking about the actions or accomplishments of Táyé, so the meaning that is closest is 'Táyé ń lérí ohun tó le ṣe ní' which translates to 'Táyé exc",1,,0
Kò séèrà lójú ọpọ́n,Olófòófó wà ní tòsí,Ẹlẹ́nubíbò wà ní tòsí,0,"{
  ""Explanation"": ""The metaphor 'Kò séèrà lójú ọpọ́n' compares someone to a closed book, meaning mysterious."",
  ""Answer"": 1
}",1,,0
Àgbàlagbà tó ń ṣe láńgbáláńgbá,Àgbàlagbà tó ń wùwà àgbà ìyà,Ọmọdé tó ń wùwà ọmọdé ìṣẹ́,1,"{
  ""answer"": 0
} 

Explanation: The metaphor compares an elderly person to being a library. The option ""Àgbàlagbà tó ń wùwà àgbà ìyà"" translates to ""An elderly person who is a repository of knowledge"", which aligns more closely with the metaphor than the other option.",0,,0
Àwọn ará ìṣàlẹ̀ ń fapá jánú,Àwọn ará ìsàlẹ̀ ń bínú lábẹ́lẹ̀,Àwọn ará ìsàlẹ̀ ń dunnú,1,"{
  ""explanation"": ""The metaphor implies that the local people are suffering and experiencing challenges."",
  ""answer"": 0
}",0,,0
Agẹṣin èèyàn ni Ìṣọ̀lá,Ìṣọ̀lá kò lè bá obìnrin lòpọ̀,Ìṣọ̀lá lè bá obìnrin lòpọ̀,0,"{
  ""answer"": 1
}

Explanation: The metaphor compares Ìṣọ̀lá to a stubborn horse. Option 1) Ìṣọ̀lá lè bá obìnrin lòpọ̀ means Ìṣọla can be tamed.",1,,0
Olú na pápá bora,Olú sálọ,Olú dúró,1,"{
  ""question"": ""Olú na pápá bora"",
  ""option0"": ""Olú sálọ"",
  ""option1"": ""Olú dúró"",
  ""explanation"": ""The metaphor 'Olú na pápá bora' means 'The oil is floating on top'. This is similar to the option 'Olú sálọ', which means 'The rain is falling'. Both phrases describe liquids in motion."",
  ""answer"": 0
}",0,,0
Olú dúró kalẹ̀,Olú sálọ,Olú dúró,0,"{
  ""question"": ""Olú dúró kalẹ̀"",
  ""options"": {
    ""0"": ""Olú sálọ"",
    ""1"": ""Olú dúró""
  },
  ""answer"": 1
}

Explanation: The metaphor ""Olú dúró kalẹ̀"" translates to ""The river stands still"" in English. In this context, ""Olú dúró"" means to remain calm or unperturbed, which is the closest meaning to the metaphor. Therefore, option 1) ""Olú dúró"" is the correct choice.",1,,0
Àrèó ti wẹ̀ yán kànhìnkàhìn,Àrèó kò ní ẹ̀sùn kankan lọ́rùn,Àrèó ní èsùn púpọ̀ lọ́rùn,0,"{
  ""answer"": 1
}

Explanation: This metaphor can be interpreted as ""The ladder has no specific direction"" which is represented in option 1 ""Àrèó ní èsùn púpọ̀ lọ́rùn"" meaning ""The ladder has various routes"". This option closely captures the idea of not having a specific direction or being uncertain.",1,,0
Gbádébọ̀ fẹ́ràn kí ó máa káríbọnú sí nǹkan,Gbádébọ̀ fẹ́ràn kí ó máa kọ́kọ́ ṣáájú nínú àwọn nǹkan,Gbádébọ̀ fẹ́ràn kí ó máa wà lẹ́yìn nínú àwọn nǹkan,0,"{
  ""answer"": 1
} 

Explanation: The metaphor implies Gbádébọ̀ wants to deeply understand something before making a decision. Option 1, which means Gbádébọ̀ wants to carefully examine the items, closely aligns with this interpretation.",1,,0
Ó ti diwọ́disẹ̀ sínú,Ó ti lóyún,Ó ti bímọ,0,"{
  ""question"": ""Ó ti diwọ́disẹ̀ sínú"",
  ""options"": {
    ""0"": ""Ó ti lóyún"",
    ""1"": ""Ó ti bímọ""
  },
  ""answer"": 1
} 

Explanation: The metaphor ""Ó ti diwọ́disẹ̀ sínú"" can be interpreted as ""he/she has found solace"" which is closely related to the option ""Ó ti bímọ"" meaning ""he/she has found peace"".",1,,0
Wọ́n ti gbẹ̀yìn bẹbọ jẹ́,Wọ́n ti padà wá ba ohun tí a ṣe tó dára jẹ́,Wọ́n ti padà wá tún ohun tí a ṣe tí kò dára ṣe,1,"{
  ""answer"": 0,
  ""explanation"": ""The metaphor 'Wọ́n ti gbẹ̀yìn bẹbọ jẹ́' can be interpreted to mean that they have returned to a good deed that was previously done.""
}",0,,0
Wọ́n gbẹ̀yìn tẹ́bo rú,Wọ́n ti padà wá ba ohun tí a ṣe tó dára jẹ́,Wọ́n ti padà wá tún ohun tí a ṣe tí kò dára ṣe,0,"{
  ""answer"": 1,
  ""explanation"": ""The metaphor 'Wọn gbẹ̀yìn tẹ́bo rú' is closest in meaning to option 1) Wọ́n ti padà wá tún ohun tí a ṣe tí kò dára ṣe.' This option conveys the idea that they have returned to something that is not of good quality or importance.""
}",1,,0
A ò ní fọ̀pá pọ̀ọ̀lọ̀pọọlọ pejò,A ò ní fa ọ̀rọ̀ náà gùn,A ó pẹ́ lórí ọ̀rọ̀ náà,0,"{
  ""answer"": 1
}

The metaphor implies that the person does not easily reveal their thoughts or intentions, hinting at being discreet or secretive. Option 1) ""A ó pẹ́ lórí ọ̀rọ̀ náà"" is closer in meaning as it signifies someone keeping their words or actions to themselves.",1,,0
Tagbè tomi ló ń mí,"Ìyá kú, ọmọ náà sì tún kú","Ìyá wà láàyè, ọmọ rẹ̀ náà sì wà láàyè",0,"{
  ""question"": ""Tagbè tomi ló ń mí"",
  ""options"": [
    ""Ìyá kú, ọmọ náà sì tún kú"",
    ""Ìyá wà láàyè, ọmọ rẹ̀ náà sì wà láàyè""
  ],
  ""answer"": 1
} 

Explanation: The phrase ""Tagbè tomi ló ń mí"" is a Yoruba metaphor which means ""the pot is boiling"". The closest meaning is ""Ìyá wà láàyè,",1,,0
Ṣeyán bí ọkà?,Ṣe ohun ńlá bí ohun kékeré?,Ṣe ohun kékeré bí ohun ńlá?,1,"{
  ""answer"": 0
}Explanation: This metaphor is asking if something big is happening like something small. The option 0) Ṣe ohun ńlá bí ohun kékeré? best represents this comparison by asking if something big is happening like something small. Option 1) Ṣe ohun kékeré bí ohun ńlá? is not the correct interpretation in this context.",0,,0
Iṣẹ́ fẹran jẹ̀kọ ni iṣẹ́ yìí,Iṣẹ́ tí ó rọrùn ni iṣẹ́ yìí,Iṣẹ́ tí ó le gan ni iṣẹ́ yìí,0,"{
  ""answer"": 1
} 

The metaphor ""Iṣẹ́ fẹran jẹ̀kọ ni iṣẹ́ yìí"" can be interpreted as ""The work requires careful attention"" (option 1) because ""fẹran jẹ̀kọ"" implies being meticulous and diligent in carrying out the task. This aligns more closely with the idea of the work needing precision and focus rather than speed or urgency.",1,,0
Wọ́n ti fòrí pa Adéwùmí,Wọ́n ti fìyà jẹ Adéwùmí,Wọ́n ti dá Adéwùmí lọ́lá,0,"{
  ""answer"": 1
} 

The metaphor ""Wọ́n ti fòrí pa Adéwùmí"" translates to ""They have thrown Adéwùmí away"", which is closer in meaning to option 1) ""Wọ́n ti dá Adéwùmí lọ́lá"" meaning ""They have rejected Adéwùmí"". This option conveys a sense of abandonment or exclusion that aligns with the metaphor.",1,,0
Ìbùkún lawọ́,Ìbùkún máa ń fi nǹkan tọrọ,Ìbùkún máa ń tọrọ nǹkan,0,"{
  ""answer"": 1
} 

Explanation: The metaphor ""Ìbùkún lawọ́"" can be interpreted as meaning ""Ìbùkún máa ń tọrọ nǹkan"" which translates to ""Blessing is visible"" rather than ""Ìbùkún máa ń fi nǹkan tọrọ"" which translates to ""Blessing is invisible."" This choice captures the essence of the metaphor more accurately.",1,,0
Ìbù̀kún háwọ́,Ìbùkún máa ń fi nǹkan tọrọ,Ìbùkún máa ń tọrọ nǹkan,1,"{
  ""question"": ""Ìbù̀kún háwọ́"",
  ""options"": {
    ""0"": ""Ìbùkún máa ń fi nǹkan tọrọ"",
    ""1"": ""Ìbùkún máa ń tọrọ nǹkan""
  },
  ""answer"": 0
} 


Explanation: The metaphor ""Ìbù̀kún háwọ́"" translates to ""grace is sufficient."" The closest meaning among the options is ""Ìbùkún máa ń fi nǹkan tọrọ"" which means """,0,,0
Àyìnlá ń jayé orí ẹ ní Ìlọrin,Àyìnlá ń gbádùn ara rẹ̀ n’Ílọrin,Àyìnlá ń jẹ ìyà ní Ìlọrin,0,"{
  ""answer"": 1
} 

Explanation: The metaphor ""Àyìnlá ń jayé orí ẹ ní Ìlọrin"" translates to ""Àyìnlá is a special / unique person in Ìlọrin."" Option 1) ""Àyìnlá ń jẹ ìyà ní Ìlọrin"" which means ""Àyìnlá is like a mother in Ìlọrin"" is more closely related to the metaphor as it conveys the sense of uniqueness and importance of Àyìnlá in Ìlọrin.",1,,0
Àyì̀nlá ń mu gaàrí ní Ìlọrin,Àyìnlá ń gbádùn ara rẹ̀ n’Ílọrin,Àyìnlá ń jẹ ìyà ní Ìlọrin,1,"{
  ""answer"": 0
}

Explanation: The metaphor ""Àyìnlá ń mu gaàrí ní Ìlọrin"" translates to ""Àyìnlá is drinking garri in Ìlọrin."" In this context, ""drinking garri"" can be interpreted as enjoying or having a good time. Option 0) ""Àyìnlá ń gbádùn ara rẹ̀ n’Ílọrin"" translates to ""Àyìnlá is enjoying himself/herself in Ìlọrin,"" which is the closest meaning to the metaphor.",0,,0
Àwọn ohun tí a ní ti wà ní ìlọ́po ìlọ́po,Àwọn ohun tí a ní ti tán,Àwọn ohun tí a ní ti pọ̀ síi,0,"{
  ""explanation"": ""The metaphor implies that the things we have mentioned are scattered all over the place, which is closer to the meaning of 'Àwọn ohun tí a ní ti pọ̀ síi' (The things we have mentioned are scattered everywhere)."",
  ""answer"": 1
}",1,,0
